State,Year,Quarter,District,Transaction_Count,Transaction_Amount,YearQuarter
Tripura,2018,3,Sepahijala,33646,39779005.11547229,2018-Q3
Tripura,2018,3,North Tripura,25747,30157424.7526397,2018-Q3
Tripura,2018,3,Dhalai,22350,31331691.366898168,2018-Q3
Tripura,2018,3,South Tripura,49250,45613113.08085984,2018-Q3
Tripura,2018,3,Gomati,34380,36259157.95316288,2018-Q3
Tripura,2018,3,West Tripura,168029,229530961.7690422,2018-Q3
Tripura,2018,4,Unakoti,22714,18120450.88253949,2018-Q4
Tripura,2018,4,Khowai,26880,33718919.53354463,2018-Q4
Tripura,2018,4,Sepahijala,53688,62851730.051232494,2018-Q4
Tripura,2018,4,North Tripura,34385,44032488.77566351,2018-Q4
Tripura,2018,4,Dhalai,28775,46429185.351865456,2018-Q4
Tripura,2018,4,South Tripura,49820,66095950.12312652,2018-Q4
Tripura,2018,4,Gomati,38970,48523976.18040443,2018-Q4
Tripura,2018,4,West Tripura,192827,305112898.5660692,2018-Q4
Tripura,2019,1,Unakoti,24562,28789584.83707358,2019-Q1
Tripura,2019,1,Khowai,36291,41097809.26816206,2019-Q1
Tripura,2019,1,Sepahijala,65545,79750942.69844744,2019-Q1
Tripura,2019,1,North Tripura,35513,53359801.41667762,2019-Q1
Tripura,2019,1,Dhalai,33295,57107027.86254051,2019-Q1
Tripura,2019,1,South Tripura,64445,78239589.10235174,2019-Q1
Tripura,2019,1,Gomati,51994,62247963.56023826,2019-Q1
Tripura,2019,1,West Tripura,269281,356302222.87033,2019-Q1
Tripura,2019,2,Unakoti,20264,29942709.575180963,2019-Q2
Tripura,2019,2,Khowai,27357,39594573.11367641,2019-Q2
Tripura,2019,2,Sepahijala,51675,91802336.89096056,2019-Q2
Tripura,2019,2,North Tripura,34750,57253647.84893566,2019-Q2
Tripura,2019,2,Dhalai,35446,57168085.150431305,2019-Q2
Tripura,2019,2,South Tripura,58687,93657802.46878465,2019-Q2
Tripura,2019,2,Gomati,44671,72233524.18215181,2019-Q2
Tripura,2019,2,West Tripura,259708,400168803.617255,2019-Q2
Tripura,2019,3,Unakoti,24817,37601399.53915737,2019-Q3
Tripura,2019,3,Khowai,31061,48267493.197356425,2019-Q3
Tripura,2019,3,Sepahijala,64021,100769508.41196778,2019-Q3
Tripura,2019,3,North Tripura,49503,71077675.08774427,2019-Q3
Tripura,2019,3,Dhalai,44468,71345910.41205536,2019-Q3
Tripura,2019,3,South Tripura,66682,99290824.56459548,2019-Q3
Tripura,2019,3,Gomati,60249,87365263.29836246,2019-Q3
Tripura,2019,3,West Tripura,370916,501659348.3059854,2019-Q3
Tripura,2019,4,Unakoti,35536,54063293.815416425,2019-Q4
Tripura,2019,4,Khowai,35979,55953879.30109074,2019-Q4
Tripura,2019,4,Sepahijala,73165,126608014.7479596,2019-Q4
Tripura,2019,4,North Tripura,61226,90362263.29445888,2019-Q4
Tripura,2019,4,Dhalai,52188,79988122.4279602,2019-Q4
Tripura,2019,4,South Tripura,76273,115116709.40717971,2019-Q4
Tripura,2019,4,Gomati,72919,107373443.70576549,2019-Q4
Tripura,2019,4,West Tripura,394538,585934433.558359,2019-Q4
Tripura,2020,1,Unakoti,37292,65629411.24942416,2020-Q1
Tripura,2020,1,Khowai,43027,73376986.42934099,2020-Q1
Tripura,2020,1,Sepahijala,82186,153302286.8426322,2020-Q1
Tripura,2020,1,North Tripura,71460,109976480.5052951,2020-Q1
Tripura,2020,1,Dhalai,61425,99410788.98253484,2020-Q1
Tripura,2020,1,South Tripura,89869,155003031.6768199,2020-Q1
Tripura,2020,1,Gomati,77355,136218979.9595281,2020-Q1
Tripura,2020,1,West Tripura,461888,795860840.742927,2020-Q1
Tripura,2020,2,Unakoti,51385,78087527.62381232,2020-Q2
Tripura,2020,2,Khowai,57871,87108349.82516633,2020-Q2
Tripura,2020,2,Sepahijala,113723,189445992.225171,2020-Q2
Tripura,2020,2,North Tripura,101129,142793248.5075127,2020-Q2
Tripura,2020,2,Dhalai,91473,139760407.4669051,2020-Q2
Tripura,2020,2,South Tripura,120386,209028177.93741143,2020-Q2
Tripura,2020,2,Gomati,94532,143272330.0219523,2020-Q2
Tripura,2020,2,West Tripura,422021,779679849.9780351,2020-Q2
Tripura,2020,3,Unakoti,63441,118957916.52995972,2020-Q3
Tripura,2020,3,Khowai,72823,129761070.16067822,2020-Q3
Tripura,2020,3,Sepahijala,144693,269350118.6330105,2020-Q3
Tripura,2020,3,North Tripura,126884,207965073.7559021,2020-Q3
Tripura,2020,3,Dhalai,114616,192403601.4205528,2020-Q3
Tripura,2020,3,South Tripura,151881,270869695.8170734,2020-Q3
Tripura,2020,3,Gomati,121329,214785928.0974033,2020-Q3
Tripura,2020,3,West Tripura,522218,937726111.8013046,2020-Q3
Tripura,2020,4,Unakoti,77102,156226431.56807098,2020-Q4
Tripura,2020,4,Khowai,83899,156613600.32324532,2020-Q4
Tripura,2020,4,Sepahijala,165182,336834539.2035086,2020-Q4
Tripura,2020,4,North Tripura,164023,307732518.799576,2020-Q4
Tripura,2020,4,Dhalai,137188,266253033.05323905,2020-Q4
Tripura,2020,4,South Tripura,182583,347232002.62835515,2020-Q4
Tripura,2020,4,Gomati,149404,291692706.480306,2020-Q4
Tripura,2020,4,West Tripura,692509,1319546164.165011,2020-Q4
Tripura,2021,1,Unakoti,68925,161256237.62466282,2021-Q1
Tripura,2021,1,Khowai,71155,160906168.9000018,2021-Q1
Tripura,2021,1,Sepahijala,141426,365525453.4061309,2021-Q1
Tripura,2021,1,North Tripura,143060,318074681.762841,2021-Q1
Tripura,2021,1,Dhalai,116945,274079611.2937597,2021-Q1
Tripura,2021,1,South Tripura,150265,357643996.07881093,2021-Q1
Tripura,2021,1,Gomati,127271,295815100.0075571,2021-Q1
Tripura,2021,1,West Tripura,692376,1402040320.7196562,2021-Q1
Tripura,2021,2,Unakoti,88092,174170768.1013072,2021-Q2
Tripura,2021,2,Khowai,81845,164265842.9533402,2021-Q2
Tripura,2021,2,Sepahijala,166437,361358159.019094,2021-Q2
Tripura,2021,2,North Tripura,176067,351155989.2912202,2021-Q2
Tripura,2021,2,Dhalai,138998,278586073.4183272,2021-Q2
Tripura,2021,2,South Tripura,171713,365935947.9664031,2021-Q2
Tripura,2021,2,Gomati,148554,309610328.7995062,2021-Q2
Tripura,2021,2,West Tripura,772723,1463071251.4870772,2021-Q2
Tripura,2021,3,Unakoti,105296,228625158.4242558,2021-Q3
Tripura,2021,3,Khowai,89061,181900029.39183185,2021-Q3
Tripura,2021,3,Sepahijala,195392,447581559.1514885,2021-Q3
Tripura,2021,3,North Tripura,210698,454116633.3192605,2021-Q3
Tripura,2021,3,Dhalai,167446,368906160.1985531,2021-Q3
Tripura,2021,3,South Tripura,186827,414556972.4847057,2021-Q3
Tripura,2021,3,Gomati,166441,372982272.5022316,2021-Q3
Tripura,2021,3,West Tripura,960039,1895464982.7091527,2021-Q3
Tripura,2021,4,Unakoti,130201,289484907.9042663,2021-Q4
Tripura,2021,4,Khowai,111589,254808204.6481812,2021-Q4
Tripura,2021,4,Sepahijala,233920,570421104.1824098,2021-Q4
Tripura,2021,4,North Tripura,255959,590088928.3209249,2021-Q4
Tripura,2021,4,Dhalai,194907,448039146.7742079,2021-Q4
Tripura,2021,4,South Tripura,219422,560735150.0701383,2021-Q4
Tripura,2021,4,Gomati,200196,454492828.7527892,2021-Q4
Tripura,2021,4,West Tripura,1174499,2328859193.646528,2021-Q4
Tripura,2022,1,Unakoti,148265,349475550.5366119,2022-Q1
Tripura,2022,1,Khowai,124989,289652618.573128,2022-Q1
Tripura,2022,1,Sepahijala,257586,636388326.2869308,2022-Q1
Tripura,2022,1,North Tripura,310764,699778044.1822658,2022-Q1
Tripura,2022,1,Dhalai,216216,501758621.1580514,2022-Q1
Tripura,2022,1,South Tripura,242720,632737978.7888881,2022-Q1
Tripura,2022,1,Gomati,230019,517368490.1587513,2022-Q1
Tripura,2022,1,West Tripura,1340631,2620170134.66522,2022-Q1
Tripura,2022,2,Unakoti,168534,380245834.4251684,2022-Q2
Tripura,2022,2,Khowai,147470,314663693.9199481,2022-Q2
Tripura,2022,2,Sepahijala,301211,703075146.3196069,2022-Q2
Tripura,2022,2,North Tripura,347933,745615506.6452613,2022-Q2
Tripura,2022,2,Dhalai,258585,545900041.1491123,2022-Q2
Tripura,2022,2,South Tripura,270412,649809730.8825212,2022-Q2
Tripura,2022,2,Gomati,269581,581885804.1766024,2022-Q2
Tripura,2022,2,West Tripura,1654938,2957075284.517075,2022-Q2
Tripura,2022,3,Unakoti,179593,406385690.10145175,2022-Q3
Tripura,2022,3,Khowai,164425,363263351.2108836,2022-Q3
Tripura,2022,3,Sepahijala,358452,818757042.9688609,2022-Q3
Tripura,2022,3,North Tripura,400198,829909312.3103281,2022-Q3
Tripura,2022,3,Dhalai,287101,618208457.2771137,2022-Q3
Tripura,2022,3,South Tripura,286379,682522212.5858632,2022-Q3
Tripura,2022,3,Gomati,294377,612183432.8798862,2022-Q3
Tripura,2022,3,West Tripura,2286054,4317123305.576752,2022-Q3
Tripura,2022,4,Unakoti,292384,653255260.7593155,2022-Q4
Tripura,2022,4,Khowai,172992,374619180.9337874,2022-Q4
Tripura,2022,4,Sepahijala,352709,784953776.7829857,2022-Q4
Tripura,2022,4,North Tripura,460914,940748505.5593312,2022-Q4
Tripura,2022,4,Dhalai,289984,592125895.8754389,2022-Q4
Tripura,2022,4,South Tripura,318517,743429832.5489745,2022-Q4
Tripura,2022,4,Gomati,303790,606245959.1360532,2022-Q4
Tripura,2022,4,West Tripura,3006900,5757593406.558214,2022-Q4
Uttar Pradesh,2018,1,Amethi,96408,86534576.5671038,2018-Q1
Uttar Pradesh,2018,1,Siddharthnagar,76809,95934878.04041216,2018-Q1
Uttar Pradesh,2018,1,Auraiya,65304,61921892.86595084,2018-Q1
Uttar Pradesh,2018,1,Sambhal,53722,61975314.16828516,2018-Q1
Uttar Pradesh,2018,1,Kanpur Nagar,493390,550298919.9825964,2018-Q1
Uttar Pradesh,2018,1,Aligarh,194881,227055506.8404816,2018-Q1
Uttar Pradesh,2018,1,Mahoba,36881,30113589.580414247,2018-Q1
Uttar Pradesh,2018,1,Lucknow,949749,1271848634.413644,2018-Q1
Uttar Pradesh,2018,1,Sant Kabeer Nagar,57222,59126397.10591885,2018-Q1
Uttar Pradesh,2018,1,Hathras,51845,51152501.99081381,2018-Q1
Uttar Pradesh,2018,1,Budaun,63143,50581911.54070017,2018-Q1
Uttar Pradesh,2018,1,Moradabad,144223,214140867.6438931,2018-Q1
Uttar Pradesh,2018,1,Kushinagar,216583,220348476.4472755,2018-Q1
Uttar Pradesh,2018,1,Baghpat,57482,82062655.83083652,2018-Q1
Uttar Pradesh,2018,1,Shahjahanpur,106997,80844329.2094227,2018-Q1
Uttar Pradesh,2018,1,Muzaffarnagar,141166,174688164.73651972,2018-Q1
Uttar Pradesh,2018,1,Ambedkar Nagar,116711,88818565.47490466,2018-Q1
Uttar Pradesh,2018,1,Bahraich,74017,66721477.05129766,2018-Q1
Uttar Pradesh,2018,1,Jalaun,90820,63496877.79661986,2018-Q1
Uttar Pradesh,2018,1,Rampur,89298,67896658.68947415,2018-Q1
Uttar Pradesh,2018,1,Ballia,153366,179589107.9504866,2018-Q1
Uttar Pradesh,2018,1,Shravasti,17420,17770174.11515287,2018-Q1
Uttar Pradesh,2018,1,Kasganj,40039,36239334.741878524,2018-Q1
Uttar Pradesh,2018,1,Varanasi,573338,534929627.3585822,2018-Q1
Uttar Pradesh,2018,1,Gautam Buddha Nagar,1387567,2065704006.9242055,2018-Q1
Uttar Pradesh,2018,1,Basti,104079,97389540.2084968,2018-Q1
Uttar Pradesh,2018,1,Shamli,50512,62956282.66086191,2018-Q1
Uttar Pradesh,2018,1,Maharajganj,105577,120097062.4622237,2018-Q1
Uttar Pradesh,2018,1,Etawah,67994,71410064.15001303,2018-Q1
Uttar Pradesh,2018,1,Etah,41571,46749490.71535075,2018-Q1
Uttar Pradesh,2018,1,Banda,50935,44150239.79604201,2018-Q1
Uttar Pradesh,2018,1,Bijnor,142321,165947956.498121,2018-Q1
Uttar Pradesh,2018,1,Hardoi,97252,77897802.50321592,2018-Q1
Uttar Pradesh,2018,1,Balrampur,32628,46601180.18608248,2018-Q1
Uttar Pradesh,2018,1,Amroha,72415,76524251.30942005,2018-Q1
Uttar Pradesh,2018,1,Pilibhit,83803,59744410.61462423,2018-Q1
Uttar Pradesh,2018,1,Mainpuri,66092,48645519.0242308,2018-Q1
Uttar Pradesh,2018,1,Kanpur Dehat,51507,43732800.279438965,2018-Q1
Uttar Pradesh,2018,1,Jaunpur,236534,219620789.4796317,2018-Q1
Uttar Pradesh,2018,1,Kaushambi,37326,28667776.553238448,2018-Q1
Uttar Pradesh,2018,1,Hapur,87259,108354118.5389479,2018-Q1
Uttar Pradesh,2018,1,Hamirpur,60464,34057723.752499424,2018-Q1
Uttar Pradesh,2018,1,Meerut,267015,345744809.58975303,2018-Q1
Uttar Pradesh,2018,1,Mathura,161451,190549339.0768092,2018-Q1
Uttar Pradesh,2018,1,Chitrakoot,28904,25820943.75496399,2018-Q1
Uttar Pradesh,2018,1,Lalitpur,56296,44287534.395511895,2018-Q1
Uttar Pradesh,2018,1,Mau,99946,87473873.1545512,2018-Q1
Uttar Pradesh,2018,1,Mirzapur,110239,90490890.5074774,2018-Q1
Uttar Pradesh,2018,1,Bulandshahr,140393,160467571.0953015,2018-Q1
Uttar Pradesh,2018,1,Gonda,101085,106826666.5269602,2018-Q1
Uttar Pradesh,2018,1,Jhansi,187592,187418140.1917497,2018-Q1
Uttar Pradesh,2018,1,Chandauli,100454,88729334.73776625,2018-Q1
Uttar Pradesh,2018,1,Bhadohi,83213,73257504.7541741,2018-Q1
Uttar Pradesh,2018,1,Pratapgarh,118509,96708177.78152454,2018-Q1
Uttar Pradesh,2018,1,Saharanpur,201611,190242510.5856398,2018-Q1
Uttar Pradesh,2018,1,Bara Banki,111809,86397546.44997555,2018-Q1
Uttar Pradesh,2018,1,Bareilly,306561,272420019.9524929,2018-Q1
Uttar Pradesh,2018,1,Sitapur,150536,90293233.21165024,2018-Q1
Uttar Pradesh,2018,1,Sultanpur,118235,109203364.8484112,2018-Q1
Uttar Pradesh,2018,1,Agra,298049,353477588.3089036,2018-Q1
Uttar Pradesh,2018,1,Fatehpur,74858,63961334.200748056,2018-Q1
Uttar Pradesh,2018,1,Rae Bareli,91518,83209946.42774141,2018-Q1
Uttar Pradesh,2018,1,Firozabad,74687,80497170.15374462,2018-Q1
Uttar Pradesh,2018,1,Kheri,176154,110918009.4406958,2018-Q1
Uttar Pradesh,2018,1,Gorakhpur,324943,377954039.7917809,2018-Q1
Uttar Pradesh,2018,1,Unnao,83600,74063356.03456748,2018-Q1
Uttar Pradesh,2018,1,Prayagraj,628453,652988000.3586867,2018-Q1
Uttar Pradesh,2018,1,Sonbhadra,133602,145796020.7087569,2018-Q1
Uttar Pradesh,2018,1,Ghazipur,183645,188308913.7650246,2018-Q1
Uttar Pradesh,2018,1,Farrukhabad,65940,57199648.85871872,2018-Q1
Uttar Pradesh,2018,1,Kannauj,61395,55371938.0412592,2018-Q1
Uttar Pradesh,2018,1,Azamgarh,195700,202633767.3253423,2018-Q1
Uttar Pradesh,2018,1,Ayodhya,139126,119104433.1431952,2018-Q1
Uttar Pradesh,2018,1,Deoria,174133,189309639.0863884,2018-Q1
Uttar Pradesh,2018,1,Ghaziabad,751503,1146504201.162562,2018-Q1
Uttar Pradesh,2018,2,Amethi,136709,169402126.8881367,2018-Q2
Uttar Pradesh,2018,2,Siddharthnagar,130007,288864222.8284136,2018-Q2
Uttar Pradesh,2018,2,Auraiya,92623,127991942.96801353,2018-Q2
Uttar Pradesh,2018,2,Sambhal,79715,109611132.84444033,2018-Q2
Uttar Pradesh,2018,2,Kanpur Nagar,675908,954304697.7952932,2018-Q2
Uttar Pradesh,2018,2,Aligarh,256395,379960392.6386534,2018-Q2
Uttar Pradesh,2018,2,Mahoba,46294,56165441.58057527,2018-Q2
Uttar Pradesh,2018,2,Lucknow,1289613,2162778201.185504,2018-Q2
Uttar Pradesh,2018,2,Sant Kabeer Nagar,93780,156737001.6495515,2018-Q2
Uttar Pradesh,2018,2,Hathras,78576,88777895.92098838,2018-Q2
Uttar Pradesh,2018,2,Budaun,92156,97824018.14818966,2018-Q2
Uttar Pradesh,2018,2,Moradabad,197119,330817439.6070283,2018-Q2
Uttar Pradesh,2018,2,Kushinagar,308705,491915643.1823365,2018-Q2
Uttar Pradesh,2018,2,Baghpat,83877,147054384.5987247,2018-Q2
Uttar Pradesh,2018,2,Shahjahanpur,138819,132885135.08939552,2018-Q2
Uttar Pradesh,2018,2,Muzaffarnagar,185973,294302617.1544509,2018-Q2
Uttar Pradesh,2018,2,Ambedkar Nagar,174752,181333979.9743645,2018-Q2
Uttar Pradesh,2018,2,Bahraich,114648,140182312.565103,2018-Q2
Uttar Pradesh,2018,2,Jalaun,121361,125278593.787706,2018-Q2
Uttar Pradesh,2018,2,Rampur,113190,122163787.54244988,2018-Q2
Uttar Pradesh,2018,2,Ballia,227705,385588982.0012257,2018-Q2
Uttar Pradesh,2018,2,Shravasti,26457,37376433.23024044,2018-Q2
Uttar Pradesh,2018,2,Kasganj,57342,69951038.4367337,2018-Q2
Uttar Pradesh,2018,2,Varanasi,836072,956626447.3607965,2018-Q2
Uttar Pradesh,2018,2,Gautam Buddha Nagar,1942298,3398984096.752239,2018-Q2
Uttar Pradesh,2018,2,Basti,165558,249632354.622113,2018-Q2
Uttar Pradesh,2018,2,Shamli,67533,113103989.11668009,2018-Q2
Uttar Pradesh,2018,2,Maharajganj,197236,268234701.23974103,2018-Q2
Uttar Pradesh,2018,2,Etawah,103672,138218661.6278103,2018-Q2
Uttar Pradesh,2018,2,Etah,59628,90948636.79663444,2018-Q2
Uttar Pradesh,2018,2,Banda,65645,84222200.91074239,2018-Q2
Uttar Pradesh,2018,2,Bijnor,197427,275194036.2203949,2018-Q2
Uttar Pradesh,2018,2,Hardoi,127915,141583801.45958152,2018-Q2
Uttar Pradesh,2018,2,Balrampur,55757,115596089.0745538,2018-Q2
Uttar Pradesh,2018,2,Amroha,88801,133452806.1574026,2018-Q2
Uttar Pradesh,2018,2,Pilibhit,111003,100491006.3661485,2018-Q2
Uttar Pradesh,2018,2,Mainpuri,102490,106693738.8809387,2018-Q2
Uttar Pradesh,2018,2,Kanpur Dehat,76224,90233854.84681007,2018-Q2
Uttar Pradesh,2018,2,Jaunpur,373996,570006463.7212151,2018-Q2
Uttar Pradesh,2018,2,Kaushambi,49714,55342536.81081197,2018-Q2
Uttar Pradesh,2018,2,Hapur,116427,182911499.5349028,2018-Q2
Uttar Pradesh,2018,2,Hamirpur,70112,73680214.384888,2018-Q2
Uttar Pradesh,2018,2,Meerut,374625,606678416.5867009,2018-Q2
Uttar Pradesh,2018,2,Mathura,222266,356324290.896712,2018-Q2
Uttar Pradesh,2018,2,Chitrakoot,40534,51262192.1205713,2018-Q2
Uttar Pradesh,2018,2,Lalitpur,70907,80852741.89286396,2018-Q2
Uttar Pradesh,2018,2,Mau,150163,189106682.0104105,2018-Q2
Uttar Pradesh,2018,2,Mirzapur,159498,173308768.8773911,2018-Q2
Uttar Pradesh,2018,2,Bulandshahr,189458,274973633.8947063,2018-Q2
Uttar Pradesh,2018,2,Gonda,160168,277782991.23510563,2018-Q2
Uttar Pradesh,2018,2,Jhansi,248296,366822230.17185736,2018-Q2
Uttar Pradesh,2018,2,Chandauli,152763,182864534.8365804,2018-Q2
Uttar Pradesh,2018,2,Bhadohi,116917,150264431.89945307,2018-Q2
Uttar Pradesh,2018,2,Pratapgarh,190313,208682560.5956143,2018-Q2
Uttar Pradesh,2018,2,Saharanpur,258898,335848552.5479674,2018-Q2
Uttar Pradesh,2018,2,Bara Banki,137482,162872285.588446,2018-Q2
Uttar Pradesh,2018,2,Bareilly,385460,487371978.7986264,2018-Q2
Uttar Pradesh,2018,2,Sitapur,329672,178362399.15958682,2018-Q2
Uttar Pradesh,2018,2,Sultanpur,168555,233713000.82154304,2018-Q2
Uttar Pradesh,2018,2,Agra,401983,637164565.6567793,2018-Q2
Uttar Pradesh,2018,2,Fatehpur,91877,111709304.1351594,2018-Q2
Uttar Pradesh,2018,2,Rae Bareli,127177,158305041.2642998,2018-Q2
Uttar Pradesh,2018,2,Firozabad,114088,160137645.63129288,2018-Q2
Uttar Pradesh,2018,2,Kheri,262715,195291344.6738481,2018-Q2
Uttar Pradesh,2018,2,Gorakhpur,457691,790320803.9302533,2018-Q2
Uttar Pradesh,2018,2,Unnao,118192,132227976.0812308,2018-Q2
Uttar Pradesh,2018,2,Prayagraj,804712,1129002834.213968,2018-Q2
Uttar Pradesh,2018,2,Sonbhadra,190270,284465229.0875401,2018-Q2
Uttar Pradesh,2018,2,Ghazipur,278757,408123160.1819992,2018-Q2
Uttar Pradesh,2018,2,Farrukhabad,89984,108724200.7708803,2018-Q2
Uttar Pradesh,2018,2,Kannauj,87933,101150185.51648588,2018-Q2
Uttar Pradesh,2018,2,Azamgarh,298664,452365473.5758304,2018-Q2
Uttar Pradesh,2018,2,Ayodhya,198523,235046658.5996612,2018-Q2
Uttar Pradesh,2018,2,Deoria,268761,433812996.33390266,2018-Q2
Uttar Pradesh,2018,2,Ghaziabad,1034409,1868838026.612313,2018-Q2
Uttar Pradesh,2018,3,Amethi,144079,202484697.0024158,2018-Q3
Uttar Pradesh,2018,3,Siddharthnagar,148883,339236584.0043797,2018-Q3
Uttar Pradesh,2018,3,Auraiya,145809,182207458.9869604,2018-Q3
Uttar Pradesh,2018,3,Sambhal,78307,133958417.1214126,2018-Q3
Uttar Pradesh,2018,3,Kanpur Nagar,884952,1382466122.241844,2018-Q3
Uttar Pradesh,2018,3,Aligarh,316159,530873059.53945535,2018-Q3
Uttar Pradesh,2018,3,Mahoba,56821,84095676.13879824,2018-Q3
Uttar Pradesh,2018,3,Lucknow,1745149,3120535504.0843663,2018-Q3
Uttar Pradesh,2018,3,Sant Kabeer Nagar,100614,189948864.1144612,2018-Q3
Uttar Pradesh,2018,3,Hathras,85558,133404308.5910135,2018-Q3
Uttar Pradesh,2018,3,Budaun,105307,144401979.61154312,2018-Q3
Uttar Pradesh,2018,3,Moradabad,231048,455037106.14221686,2018-Q3
Uttar Pradesh,2018,3,Kushinagar,396083,654056824.5641514,2018-Q3
Uttar Pradesh,2018,3,Baghpat,96977,190530949.1887127,2018-Q3
Uttar Pradesh,2018,3,Shahjahanpur,151448,193173048.7320194,2018-Q3
Uttar Pradesh,2018,3,Muzaffarnagar,229535,383281532.98987913,2018-Q3
Uttar Pradesh,2018,3,Ambedkar Nagar,264890,269943413.3178917,2018-Q3
Uttar Pradesh,2018,3,Bahraich,128822,200437178.4228272,2018-Q3
Uttar Pradesh,2018,3,Jalaun,142558,169360197.0591228,2018-Q3
Uttar Pradesh,2018,3,Rampur,370270,284977719.9281094,2018-Q3
Uttar Pradesh,2018,3,Ballia,259630,453562948.3036485,2018-Q3
Uttar Pradesh,2018,3,Shravasti,29870,46461398.64261969,2018-Q3
Uttar Pradesh,2018,3,Kasganj,58678,94116514.83083016,2018-Q3
Uttar Pradesh,2018,3,Varanasi,3305134,2367346800.146358,2018-Q3
Uttar Pradesh,2018,3,Gautam Buddha Nagar,3256802,4828673888.270048,2018-Q3
Uttar Pradesh,2018,3,Basti,181572,311025777.2640996,2018-Q3
Uttar Pradesh,2018,3,Shamli,78033,143916458.4813267,2018-Q3
Uttar Pradesh,2018,3,Maharajganj,251326,393493251.5590673,2018-Q3
Uttar Pradesh,2018,3,Etawah,132527,187885317.9193567,2018-Q3
Uttar Pradesh,2018,3,Etah,66044,126687687.08381572,2018-Q3
Uttar Pradesh,2018,3,Banda,100068,124786815.222246,2018-Q3
Uttar Pradesh,2018,3,Bijnor,204728,369345535.9915008,2018-Q3
Uttar Pradesh,2018,3,Hardoi,142922,195783949.2378096,2018-Q3
Uttar Pradesh,2018,3,Balrampur,66029,134378011.1934314,2018-Q3
Uttar Pradesh,2018,3,Amroha,100455,183940278.8866452,2018-Q3
Uttar Pradesh,2018,3,Pilibhit,127083,141466796.2696976,2018-Q3
Uttar Pradesh,2018,3,Mainpuri,132863,163732822.4220978,2018-Q3
Uttar Pradesh,2018,3,Kanpur Dehat,80659,128327549.5293722,2018-Q3
Uttar Pradesh,2018,3,Jaunpur,381719,618303349.8107088,2018-Q3
Uttar Pradesh,2018,3,Kaushambi,51040,72407851.83838873,2018-Q3
Uttar Pradesh,2018,3,Hapur,135845,256753552.10458437,2018-Q3
Uttar Pradesh,2018,3,Hamirpur,95140,105996112.7175916,2018-Q3
Uttar Pradesh,2018,3,Meerut,439181,914592154.1711264,2018-Q3
Uttar Pradesh,2018,3,Mathura,254457,497189255.1756729,2018-Q3
Uttar Pradesh,2018,3,Chitrakoot,43872,66070986.60201372,2018-Q3
Uttar Pradesh,2018,3,Lalitpur,84832,117829673.6367603,2018-Q3
Uttar Pradesh,2018,3,Mau,174181,224554612.2849075,2018-Q3
Uttar Pradesh,2018,3,Mirzapur,193581,235891741.50021,2018-Q3
Uttar Pradesh,2018,3,Bulandshahr,219961,384710306.2707491,2018-Q3
Uttar Pradesh,2018,3,Gonda,180955,359187670.54018164,2018-Q3
Uttar Pradesh,2018,3,Jhansi,305260,532106857.5914948,2018-Q3
Uttar Pradesh,2018,3,Chandauli,286920,296736052.7365505,2018-Q3
Uttar Pradesh,2018,3,Bhadohi,144640,193754417.6833025,2018-Q3
Uttar Pradesh,2018,3,Pratapgarh,192406,256607675.7948947,2018-Q3
Uttar Pradesh,2018,3,Saharanpur,291298,475751601.7841492,2018-Q3
Uttar Pradesh,2018,3,Bara Banki,165404,221289109.2152899,2018-Q3
