State,Year,Quarter,District,Transaction_Count,Transaction_Amount,YearQuarter
Tamil Nadu,2022,3,Coimbatore,43610373,63815834929.8924,2022-Q3
Tamil Nadu,2022,3,Chennai,42908667,65344650467.52282,2022-Q3
Tamil Nadu,2022,3,Salem,31403065,50435972371.68587,2022-Q3
Tamil Nadu,2022,3,Thiruvallur,25690184,40124901027.15739,2022-Q3
Tamil Nadu,2022,3,Madurai,18854500,34963057317.53805,2022-Q3
Tamil Nadu,2022,3,Tiruppur,17847117,25599159008.87128,2022-Q3
Tamil Nadu,2022,3,Kancheepuram,16476680,22598905113.9707,2022-Q3
Tamil Nadu,2022,3,Krishnagiri,14932340,25680854032.52749,2022-Q3
Tamil Nadu,2022,3,Erode,9576460,15897874506.90147,2022-Q3
Tamil Nadu,2022,4,Chengalpattu,109159290,143850411731.0355,2022-Q4
Tamil Nadu,2022,4,Coimbatore,40259816,56926594389.6588,2022-Q4
Tamil Nadu,2022,4,Chennai,36087169,52708969517.53117,2022-Q4
Tamil Nadu,2022,4,Salem,33193962,52189264730.86203,2022-Q4
Tamil Nadu,2022,4,Thiruvallur,27335584,41018657465.02895,2022-Q4
Tamil Nadu,2022,4,Madurai,21930141,39075713283.65904,2022-Q4
Tamil Nadu,2022,4,Tiruppur,20078625,27993817372.8847,2022-Q4
Tamil Nadu,2022,4,Kancheepuram,17540782,22979273761.17815,2022-Q4
Tamil Nadu,2022,4,Krishnagiri,16419186,27528800881.08297,2022-Q4
Tamil Nadu,2022,4,Tiruchirappalli,10348183,18674871633.79884,2022-Q4
Telangana,2018,1,Hyderabad,2545507,4287223789.76588,2018-Q1
Telangana,2018,1,Rangareddy,1459174,2677304926.137567,2018-Q1
Telangana,2018,1,Medchal Malkajgiri,1131530,1912837340.5006711,2018-Q1
Telangana,2018,1,Warangal Urban,349165,421074106.98973614,2018-Q1
Telangana,2018,1,Sangareddy,291510,399236233.1575477,2018-Q1
Telangana,2018,1,Karimnagar,224324,271526470.0733862,2018-Q1
Telangana,2018,1,Nalgonda,204137,267825160.5037025,2018-Q1
Telangana,2018,1,Khammam,183964,245857422.1874744,2018-Q1
Telangana,2018,1,Peddapalle,169274,199610181.1780959,2018-Q1
Telangana,2018,1,Siddipet,144429,197965017.999628,2018-Q1
Telangana,2018,2,Hyderabad,3156805,6628159910.681627,2018-Q2
Telangana,2018,2,Rangareddy,1939856,4360690897.522386,2018-Q2
Telangana,2018,2,Medchal Malkajgiri,1459884,3122661501.184857,2018-Q2
Telangana,2018,2,Warangal Urban,385360,729207663.2999268,2018-Q2
Telangana,2018,2,Sangareddy,370126,717109835.7001467,2018-Q2
Telangana,2018,2,Karimnagar,253264,526580356.2041131,2018-Q2
Telangana,2018,2,Nalgonda,246677,552006649.1379006,2018-Q2
Telangana,2018,2,Khammam,239474,532458838.3757037,2018-Q2
Telangana,2018,2,Peddapalle,214900,413454435.3323817,2018-Q2
Telangana,2018,2,Bhadradri Kothagudem,189793,504562629.3259425,2018-Q2
Telangana,2018,3,Hyderabad,5786941,9503554478.108149,2018-Q3
Telangana,2018,3,Rangareddy,3664948,6264254849.276553,2018-Q3
Telangana,2018,3,Medchal Malkajgiri,2684484,4630531106.973804,2018-Q3
Telangana,2018,3,Warangal Urban,952314,1158736730.4521062,2018-Q3
Telangana,2018,3,Nirmal,594160,443226269.8771687,2018-Q3
Telangana,2018,3,Karimnagar,567417,773038295.5637382,2018-Q3
Telangana,2018,3,Sangareddy,545979,1010420934.838168,2018-Q3
Telangana,2018,3,Nalgonda,336447,645159574.9435833,2018-Q3
Telangana,2018,3,Peddapalle,334825,548785775.8472054,2018-Q3
Telangana,2018,3,Khammam,299774,611486713.5820062,2018-Q3
Telangana,2018,4,Hyderabad,9360515,14727846731.54825,2018-Q4
Telangana,2018,4,Rangareddy,5803319,9396311751.227482,2018-Q4
Telangana,2018,4,Medchal Malkajgiri,4598129,7288821271.332445,2018-Q4
Telangana,2018,4,Warangal Urban,917418,1553820916.036761,2018-Q4
Telangana,2018,4,Sangareddy,868099,1617023609.733318,2018-Q4
Telangana,2018,4,Karimnagar,597642,1058366451.91861,2018-Q4
Telangana,2018,4,Nalgonda,520637,1111613192.988738,2018-Q4
Telangana,2018,4,Khammam,462678,958128373.8025744,2018-Q4
Telangana,2018,4,Siddipet,414378,824913162.382491,2018-Q4
Telangana,2018,4,Peddapalle,390467,777939864.6081892,2018-Q4
Telangana,2019,1,Hyderabad,24838664,34892156029.40753,2019-Q1
Telangana,2019,1,Rangareddy,12952050,17677048557.63252,2019-Q1
Telangana,2019,1,Medchal Malkajgiri,10127087,13392043971.07524,2019-Q1
Telangana,2019,1,Warangal Urban,1953906,2836690647.897726,2019-Q1
Telangana,2019,1,Sangareddy,1782207,2801488635.4475703,2019-Q1
Telangana,2019,1,Karimnagar,1088155,1693944274.306738,2019-Q1
Telangana,2019,1,Nalgonda,995740,1769178906.714807,2019-Q1
Telangana,2019,1,Khammam,854495,1481079756.385542,2019-Q1
Telangana,2019,1,Siddipet,841516,1380114923.832825,2019-Q1
Telangana,2019,1,Nizamabad,705541,1347187035.361902,2019-Q1
Telangana,2019,2,Hyderabad,43511186,73949377453.0185,2019-Q2
Telangana,2019,2,Rangareddy,16348519,25359412038.38296,2019-Q2
Telangana,2019,2,Medchal Malkajgiri,11891107,17462610963.47037,2019-Q2
Telangana,2019,2,Warangal Urban,2185190,3832142348.1167374,2019-Q2
Telangana,2019,2,Sangareddy,1920044,3684548498.973756,2019-Q2
Telangana,2019,2,Karimnagar,1090639,2218679006.703639,2019-Q2
Telangana,2019,2,Nalgonda,982589,2323581176.516111,2019-Q2
Telangana,2019,2,Khammam,926878,2063514016.254932,2019-Q2
Telangana,2019,2,Siddipet,821209,1837834819.208163,2019-Q2
Telangana,2019,2,Nizamabad,782289,1812827883.320552,2019-Q2
