State,Year,Quarter,Brand,User_Count,Brand_Percentage,YearQuarter
Andhra Pradesh,2021,3,Oneplus,459011,0.021795499674309,2021-Q3
Andhra Pradesh,2021,3,Huawei,435214,0.020665532188237,2021-Q3
Andhra Pradesh,2021,3,Lenovo,245241,0.011644928194808,2021-Q3
Andhra Pradesh,2021,3,Others,1286102,0.061068766809791,2021-Q3
Andhra Pradesh,2021,4,Xiaomi,5518238,0.245374666909807,2021-Q4
Andhra Pradesh,2021,4,Vivo,4381023,0.194807121285672,2021-Q4
Andhra Pradesh,2021,4,Samsung,4017419,0.178639059961192,2021-Q4
Andhra Pradesh,2021,4,Oppo,2580845,0.114760179285641,2021-Q4
Andhra Pradesh,2021,4,Realme,2528884,0.112449674905928,2021-Q4
Andhra Pradesh,2021,4,Apple,544986,0.024233416213745,2021-Q4
Andhra Pradesh,2021,4,Oneplus,525373,0.023361302082006,2021-Q4
Andhra Pradesh,2021,4,Motorola,474422,0.021095708489681,2021-Q4
Andhra Pradesh,2021,4,Huawei,409934,0.018228176947968,2021-Q4
Andhra Pradesh,2021,4,Lenovo,224391,0.009977798507885,2021-Q4
Andhra Pradesh,2021,4,Others,1283514,0.057072895410468,2021-Q4
Andhra Pradesh,2022,1,Xiaomi,5743382,0.240732408244111,2022-Q1
Andhra Pradesh,2022,1,Vivo,4772765,0.200049241445755,2022-Q1
Andhra Pradesh,2022,1,Samsung,4124296,0.172868826832614,2022-Q1
Andhra Pradesh,2022,1,Realme,2864092,0.120047693953265,2022-Q1
Andhra Pradesh,2022,1,Oppo,2780974,0.116563823942802,2022-Q1
Andhra Pradesh,2022,1,Apple,594003,0.024897485957616,2022-Q1
Andhra Pradesh,2022,1,Oneplus,580737,0.024341444912851,2022-Q1
Andhra Pradesh,2022,1,Motorola,463652,0.019433856662711,2022-Q1
Andhra Pradesh,2022,1,Huawei,401477,0.016827807216135,2022-Q1
Andhra Pradesh,2022,1,Lenovo,222586,0.00932963606137,2022-Q1
Andhra Pradesh,2022,1,Others,1309987,0.054907774770767,2022-Q1
Arunachal Pradesh,2018,1,Xiaomi,5212,0.242474994184694,2018-Q1
Arunachal Pradesh,2018,1,Samsung,4354,0.202558734589439,2018-Q1
Arunachal Pradesh,2018,1,Vivo,3523,0.163898581065364,2018-Q1
Arunachal Pradesh,2018,1,Oppo,2608,0.121330541986508,2018-Q1
Arunachal Pradesh,2018,1,Realme,1297,0.060339613863689,2018-Q1
Arunachal Pradesh,2018,1,Apple,628,0.029216096766689,2018-Q1
Arunachal Pradesh,2018,1,Gionee,563,0.026192137706443,2018-Q1
Arunachal Pradesh,2018,1,Lenovo,420,0.0195394277739,2018-Q1
Arunachal Pradesh,2018,1,Oneplus,403,0.018748546173528,2018-Q1
Arunachal Pradesh,2018,1,Motorola,343,0.015957199348685,2018-Q1
Arunachal Pradesh,2018,1,Others,2144,0.099744126541056,2018-Q1
Arunachal Pradesh,2018,2,Xiaomi,8058,0.245050634066234,2018-Q2
Arunachal Pradesh,2018,2,Samsung,6633,0.20171517197336,2018-Q2
Arunachal Pradesh,2018,2,Vivo,5591,0.170027065657026,2018-Q2
Arunachal Pradesh,2018,2,Oppo,4204,0.127847215886628,2018-Q2
Arunachal Pradesh,2018,2,Realme,1943,0.059088282699267,2018-Q2
Arunachal Pradesh,2018,2,Apple,869,0.026427029164005,2018-Q2
Arunachal Pradesh,2018,2,Gionee,730,0.022199920931788,2018-Q2
Arunachal Pradesh,2018,2,Lenovo,581,0.017668704193656,2018-Q2
Arunachal Pradesh,2018,2,Oneplus,554,0.016847611227686,2018-Q2
Arunachal Pradesh,2018,2,Motorola,514,0.015631177204026,2018-Q2
Arunachal Pradesh,2018,2,Others,3206,0.09749718699632,2018-Q2
Arunachal Pradesh,2018,3,Xiaomi,11250,0.244980619311005,2018-Q3
Arunachal Pradesh,2018,3,Samsung,9307,0.202669744349113,2018-Q3
Arunachal Pradesh,2018,3,Vivo,8226,0.179129828840207,2018-Q3
Arunachal Pradesh,2018,3,Oppo,5992,0.130482121858804,2018-Q3
Arunachal Pradesh,2018,3,Realme,2676,0.058272723313444,2018-Q3
Arunachal Pradesh,2018,3,Apple,1153,0.025107791472496,2018-Q3
Arunachal Pradesh,2018,3,Gionee,1024,0.022298680371063,2018-Q3
Arunachal Pradesh,2018,3,Oneplus,740,0.016114280736901,2018-Q3
Arunachal Pradesh,2018,3,Motorola,722,0.015722311746004,2018-Q3
Arunachal Pradesh,2018,3,Lenovo,629,0.013697138626366,2018-Q3
Arunachal Pradesh,2018,3,Others,4203,0.091524759374591,2018-Q3
Arunachal Pradesh,2018,4,Xiaomi,15097,0.244082648903834,2018-Q4
Arunachal Pradesh,2018,4,Samsung,12580,0.20338873439824,2018-Q4
Arunachal Pradesh,2018,4,Vivo,11624,0.18793248399405,2018-Q4
Arunachal Pradesh,2018,4,Oppo,8328,0.134643988876673,2018-Q4
Arunachal Pradesh,2018,4,Realme,3613,0.058413632542197,2018-Q4
Arunachal Pradesh,2018,4,Apple,1517,0.024526288559787,2018-Q4
Arunachal Pradesh,2018,4,Gionee,1188,0.019207139623617,2018-Q4
Arunachal Pradesh,2018,4,Motorola,944,0.01526223889284,2018-Q4
Arunachal Pradesh,2018,4,Oneplus,896,0.014486192847442,2018-Q4
Arunachal Pradesh,2018,4,Lenovo,831,0.013435297160964,2018-Q4
Arunachal Pradesh,2018,4,Others,5234,0.084621354200349,2018-Q4
Arunachal Pradesh,2019,1,Xiaomi,18809,0.244409215535948,2019-Q1
Arunachal Pradesh,2019,1,Samsung,15537,0.201891965643151,2019-Q1
Arunachal Pradesh,2019,1,Vivo,14892,0.193510661798147,2019-Q1
Arunachal Pradesh,2019,1,Oppo,10738,0.139532466182413,2019-Q1
Arunachal Pradesh,2019,1,Realme,4413,0.057343711423262,2019-Q1
Arunachal Pradesh,2019,1,Apple,1870,0.024299284015749,2019-Q1
Arunachal Pradesh,2019,1,Gionee,1310,0.017022493080551,2019-Q1
Arunachal Pradesh,2019,1,Motorola,1137,0.014774484452356,2019-Q1
Arunachal Pradesh,2019,1,Oneplus,1114,0.014475616253232,2019-Q1
Arunachal Pradesh,2019,1,Huawei,972,0.012630429980378,2019-Q1
Arunachal Pradesh,2019,1,Others,6165,0.080109671634809,2019-Q1
Arunachal Pradesh,2019,2,Xiaomi,23326,0.243270584554414,2019-Q2
Arunachal Pradesh,2019,2,Samsung,19719,0.205652604682692,2019-Q2
Arunachal Pradesh,2019,2,Vivo,18958,0.197716013975074,2019-Q2
Arunachal Pradesh,2019,2,Oppo,13678,0.142650049538509,2019-Q2
Arunachal Pradesh,2019,2,Realme,5425,0.056578192626583,2019-Q2
Arunachal Pradesh,2019,2,Apple,2169,0.022620847890702,2019-Q2
Arunachal Pradesh,2019,2,Gionee,1608,0.016770089169317,2019-Q2
Arunachal Pradesh,2019,2,Motorola,1404,0.014642540543359,2019-Q2
Arunachal Pradesh,2019,2,Oneplus,1251,0.01304687907389,2019-Q2
Arunachal Pradesh,2019,2,Huawei,1175,0.012254262919121,2019-Q2
Arunachal Pradesh,2019,2,Others,7172,0.074797935026333,2019-Q2
Arunachal Pradesh,2019,3,Xiaomi,27394,0.244264326922219,2019-Q3
Arunachal Pradesh,2019,3,Vivo,22731,0.202685712757135,2019-Q3
Arunachal Pradesh,2019,3,Samsung,22720,0.202587628957904,2019-Q3
Arunachal Pradesh,2019,3,Oppo,16262,0.145003522100063,2019-Q3
Arunachal Pradesh,2019,3,Realme,6477,0.05775352432924,2019-Q3
Arunachal Pradesh,2019,3,Apple,2509,0.022372022933775,2019-Q3
Arunachal Pradesh,2019,3,Gionee,1800,0.016050076237862,2019-Q3
Arunachal Pradesh,2019,3,Motorola,1561,0.013918982781834,2019-Q3
Arunachal Pradesh,2019,3,Oneplus,1390,0.012394225539237,2019-Q3
Arunachal Pradesh,2019,3,Huawei,1377,0.012278308321964,2019-Q3
Arunachal Pradesh,2019,3,Others,7928,0.070691669118761,2019-Q3
Arunachal Pradesh,2019,4,Xiaomi,31369,0.242566945816998,2019-Q4
Arunachal Pradesh,2019,4,Vivo,26787,0.207135732015681,2019-Q4
Arunachal Pradesh,2019,4,Samsung,26087,0.201722844704263,2019-Q4
Arunachal Pradesh,2019,4,Oppo,19208,0.148529627825333,2019-Q4
Arunachal Pradesh,2019,4,Realme,7743,0.059874266360451,2019-Q4
Arunachal Pradesh,2019,4,Apple,2811,0.021736608903426,2019-Q4
Arunachal Pradesh,2019,4,Gionee,1983,0.015333936483633,2019-Q4
Arunachal Pradesh,2019,4,Motorola,1637,0.01265842361256,2019-Q4
Arunachal Pradesh,2019,4,Huawei,1581,0.012225392627647,2019-Q4
Arunachal Pradesh,2019,4,Oneplus,1535,0.011869688604325,2019-Q4
Arunachal Pradesh,2019,4,Others,8580,0.066346533045677,2019-Q4
Arunachal Pradesh,2020,1,Xiaomi,35625,0.238988099231213,2020-Q1
Arunachal Pradesh,2020,1,Vivo,31742,0.212939234969744,2020-Q1
Arunachal Pradesh,2020,1,Samsung,29807,0.199958407685186,2020-Q1
Arunachal Pradesh,2020,1,Oppo,22566,0.151382609045657,2020-Q1
Arunachal Pradesh,2020,1,Realme,9351,0.062730602551889,2020-Q1
Arunachal Pradesh,2020,1,Apple,3135,0.021030952732346,2020-Q1
Arunachal Pradesh,2020,1,Gionee,2068,0.013873049521688,2020-Q1
Arunachal Pradesh,2020,1,Huawei,1768,0.011860518159741,2020-Q1
Arunachal Pradesh,2020,1,Motorola,1742,0.011686098775039,2020-Q1
Arunachal Pradesh,2020,1,Oneplus,1696,0.011377510632874,2020-Q1
Arunachal Pradesh,2020,1,Others,9566,0.064172916694618,2020-Q1
Arunachal Pradesh,2020,2,Xiaomi,41662,0.234670541980691,2020-Q2
Arunachal Pradesh,2020,2,Vivo,39089,0.220177543456464,2020-Q2
Arunachal Pradesh,2020,2,Samsung,34984,0.197055211959399,2020-Q2
Arunachal Pradesh,2020,2,Oppo,27629,0.15562652787635,2020-Q2
Arunachal Pradesh,2020,2,Realme,11596,0.065317066026789,2020-Q2
Arunachal Pradesh,2020,2,Apple,3398,0.019139995719129,2020-Q2
Arunachal Pradesh,2020,2,Gionee,2355,0.013265064719997,2020-Q2
Arunachal Pradesh,2020,2,Huawei,2019,0.0113724694988,2020-Q2
Arunachal Pradesh,2020,2,Motorola,1873,0.010550091813399,2020-Q2
Arunachal Pradesh,2020,2,Oneplus,1809,0.010189597485552,2020-Q2
Arunachal Pradesh,2020,2,Others,11120,0.062635889463426,2020-Q2
Arunachal Pradesh,2020,3,Xiaomi,47870,0.232326761985187,2020-Q3
Arunachal Pradesh,2020,3,Vivo,46799,0.227128893548042,2020-Q3
Arunachal Pradesh,2020,3,Samsung,40403,0.196087281480834,2020-Q3
Arunachal Pradesh,2020,3,Oppo,32287,0.156698018888985,2020-Q3
Arunachal Pradesh,2020,3,Realme,13982,0.067858633509022,2020-Q3
Arunachal Pradesh,2020,3,Apple,3738,0.018141580035526,2020-Q3
Arunachal Pradesh,2020,3,Gionee,2514,0.012201158964503,2020-Q3
Arunachal Pradesh,2020,3,Huawei,2276,0.011046077089581,2020-Q3
Arunachal Pradesh,2020,3,Motorola,1997,0.009692010521922,2020-Q3
Arunachal Pradesh,2020,3,Oneplus,1965,0.009536705395882,2020-Q3
Arunachal Pradesh,2020,3,Others,12215,0.059282878580511,2020-Q3
Arunachal Pradesh,2020,4,Vivo,53198,0.230003631772823,2020-Q4
Arunachal Pradesh,2020,4,Xiaomi,53097,0.229566954326133,2020-Q4
Arunachal Pradesh,2020,4,Samsung,45317,0.195929820313716,2020-Q4
Arunachal Pradesh,2020,4,Oppo,36466,0.157662175950746,2020-Q4
Arunachal Pradesh,2020,4,Realme,16419,0.070988188091243,2020-Q4
Arunachal Pradesh,2020,4,Apple,4188,0.0181069816509,2020-Q4
Arunachal Pradesh,2020,4,Gionee,2611,0.011288760527817,2020-Q4
Arunachal Pradesh,2020,4,Huawei,2424,0.010480258720578,2020-Q4
Arunachal Pradesh,2020,4,Motorola,2149,0.009291285474638,2020-Q4
Arunachal Pradesh,2020,4,Oneplus,2141,0.009256697162028,2020-Q4
Arunachal Pradesh,2020,4,Others,13282,0.057425246009373,2020-Q4
Arunachal Pradesh,2021,1,Vivo,58748,0.233832192326062,2021-Q1
Arunachal Pradesh,2021,1,Xiaomi,57405,0.228486705938544,2021-Q1
Arunachal Pradesh,2021,1,Samsung,48405,0.192664384652125,2021-Q1
Arunachal Pradesh,2021,1,Oppo,39602,0.157626174176086,2021-Q1
Arunachal Pradesh,2021,1,Realme,18658,0.074263652284668,2021-Q1
Arunachal Pradesh,2021,1,Apple,4560,0.018149976118452,2021-Q1
Arunachal Pradesh,2021,1,Gionee,2611,0.010392453430982,2021-Q1
Arunachal Pradesh,2021,1,Huawei,2526,0.010054131507721,2021-Q1
Arunachal Pradesh,2021,1,Oneplus,2342,0.00932176405031,2021-Q1
Arunachal Pradesh,2021,1,Motorola,2224,0.008852093615666,2021-Q1
Arunachal Pradesh,2021,1,Others,14159,0.056356471899379,2021-Q1
Arunachal Pradesh,2021,2,Vivo,63439,0.23446254601363,2021-Q2
Arunachal Pradesh,2021,2,Xiaomi,61629,0.227773014206939,2021-Q2
Arunachal Pradesh,2021,2,Samsung,51110,0.188896116375678,2021-Q2
Arunachal Pradesh,2021,2,Oppo,42407,0.156730925594666,2021-Q2
Arunachal Pradesh,2021,2,Realme,22481,0.083086941738243,2021-Q2
Arunachal Pradesh,2021,2,Apple,5062,0.018708513815176,2021-Q2
Arunachal Pradesh,2021,2,Oneplus,2622,0.009690581434886,2021-Q2
Arunachal Pradesh,2021,2,Gionee,2510,0.009276643555135,2021-Q2
Arunachal Pradesh,2021,2,Huawei,2408,0.008899664414647,2021-Q2
Arunachal Pradesh,2021,2,Motorola,2229,0.008238102981831,2021-Q2
Arunachal Pradesh,2021,2,Others,14675,0.054236949869166,2021-Q2
Arunachal Pradesh,2021,3,Vivo,69301,0.236463270243249,2021-Q3
Arunachal Pradesh,2021,3,Xiaomi,66832,0.228038748025236,2021-Q3
Arunachal Pradesh,2021,3,Samsung,52621,0.179549122573556,2021-Q3
Arunachal Pradesh,2021,3,Oppo,46021,0.157029136085548,2021-Q3
Arunachal Pradesh,2021,3,Realme,26567,0.090649769852562,2021-Q3
Arunachal Pradesh,2021,3,Apple,5574,0.019019152224872,2021-Q3
Arunachal Pradesh,2021,3,Oneplus,3208,0.010946078280837,2021-Q3
Arunachal Pradesh,2021,3,Gionee,2629,0.008970461284389,2021-Q3
Arunachal Pradesh,2021,3,Huawei,2593,0.008847624994455,2021-Q3
Arunachal Pradesh,2021,3,Motorola,2253,0.007687504478406,2021-Q3
Arunachal Pradesh,2021,3,Others,15474,0.052799131956884,2021-Q3
Arunachal Pradesh,2021,4,Vivo,74157,0.235460907335907,2021-Q4
Arunachal Pradesh,2021,4,Xiaomi,72002,0.228618421052631,2021-Q4
Arunachal Pradesh,2021,4,Samsung,54367,0.172624339565129,2021-Q4
Arunachal Pradesh,2021,4,Oppo,48973,0.155497485267222,2021-Q4
Arunachal Pradesh,2021,4,Realme,31777,0.100897302377565,2021-Q4
Arunachal Pradesh,2021,4,Apple,6342,0.020136913229018,2021-Q4
Arunachal Pradesh,2021,4,Oneplus,3900,0.012383153830522,2021-Q4
Arunachal Pradesh,2021,4,Gionee,2500,0.007937919122129,2021-Q4
Arunachal Pradesh,2021,4,Huawei,2496,0.007925218451534,2021-Q4
Arunachal Pradesh,2021,4,Motorola,2316,0.00735368827474,2021-Q4
Arunachal Pradesh,2021,4,Others,16114,0.051164651493598,2021-Q4
Arunachal Pradesh,2022,1,Vivo,78763,0.234875752596626,2022-Q1
Arunachal Pradesh,2022,1,Xiaomi,75927,0.226418639048843,2022-Q1
Arunachal Pradesh,2022,1,Samsung,56027,0.167075705480126,2022-Q1
Arunachal Pradesh,2022,1,Oppo,52153,0.155523216804487,2022-Q1
Arunachal Pradesh,2022,1,Realme,36430,0.108636335171274,2022-Q1
Arunachal Pradesh,2022,1,Apple,7110,0.021202425008722,2022-Q1
Arunachal Pradesh,2022,1,Oneplus,4423,0.013189637948464,2022-Q1
Arunachal Pradesh,2022,1,Huawei,2515,0.007499873262579,2022-Q1
Arunachal Pradesh,2022,1,Gionee,2482,0.007401465382791,2022-Q1
Arunachal Pradesh,2022,1,Infinix,2358,0.007031690319348,2022-Q1
Arunachal Pradesh,2022,1,Others,17151,0.051145258976736,2022-Q1
Assam,2018,1,Xiaomi,101793,0.264234743807059,2018-Q1
Assam,2018,1,Samsung,61603,0.159909354501255,2018-Q1
Assam,2018,1,Vivo,50781,0.13181755646524,2018-Q1
Assam,2018,1,Oppo,40778,0.105851722446182,2018-Q1
Assam,2018,1,Realme,26387,0.068495497576816,2018-Q1
Assam,2018,1,Lenovo,9294,0.024125408514758,2018-Q1
Assam,2018,1,Gionee,9094,0.023606247582656,2018-Q1
Assam,2018,1,Motorola,8922,0.023159769181049,2018-Q1
Assam,2018,1,Apple,8319,0.021594498970763,2018-Q1
Assam,2018,1,Asus,7905,0.020519835841313,2018-Q1
Assam,2018,1,Others,60361,0.156685365112904,2018-Q1
Assam,2018,2,Xiaomi,152839,0.267647439961053,2018-Q2
Assam,2018,2,Samsung,89734,0.157139705032519,2018-Q2
Assam,2018,2,Vivo,80455,0.140890576240793,2018-Q2
Assam,2018,2,Oppo,62688,0.109777496033594,2018-Q2
Assam,2018,2,Realme,38933,0.068178395435744,2018-Q2
Assam,2018,2,Lenovo,13092,0.022926349190783,2018-Q2
Assam,2018,2,Motorola,12862,0.022523579536499,2018-Q2
Assam,2018,2,Gionee,12545,0.021968457882552,2018-Q2
Assam,2018,2,Asus,11093,0.019425755543336,2018-Q2
Assam,2018,2,Apple,11044,0.019339948095249,2018-Q2
Assam,2018,2,Others,85761,0.150182297047873,2018-Q2
Assam,2018,3,Xiaomi,210185,0.267819144191783,2018-Q3
Assam,2018,3,Samsung,125434,0.159828848550335,2018-Q3
Assam,2018,3,Vivo,119540,0.152318674009495,2018-Q3
Assam,2018,3,Oppo,88721,0.11304889640954,2018-Q3
Assam,2018,3,Realme,53089,0.067646361757487,2018-Q3
Assam,2018,3,Motorola,17022,0.021689547172407,2018-Q3
Assam,2018,3,Gionee,17020,0.021686998758922,2018-Q3
Assam,2018,3,Lenovo,15831,0.02017196694198,2018-Q3
Assam,2018,3,Asus,14498,0.018473449354104,2018-Q3
Assam,2018,3,Apple,13471,0.017164839029462,2018-Q3
Assam,2018,3,Others,109991,0.14015127382448,2018-Q3
Assam,2018,4,Xiaomi,277115,0.266656466718821,2018-Q4
Assam,2018,4,Vivo,169404,0.163010562719575,2018-Q4
Assam,2018,4,Samsung,167786,0.161453627284283,2018-Q4
Assam,2018,4,Oppo,122447,0.117825756023021,2018-Q4
Assam,2018,4,Realme,70255,0.067603522253688,2018-Q4
Assam,2018,4,Motorola,21507,0.020695309274928,2018-Q4
Assam,2018,4,Lenovo,20275,0.01950980590269,2018-Q4
Assam,2018,4,Gionee,20028,0.019272127872704,2018-Q4
Assam,2018,4,Asus,19175,0.018451320748907,2018-Q4
Assam,2018,4,Huawei,17882,0.017207119563596,2018-Q4
Assam,2018,4,Others,133347,0.128314381637784,2018-Q4
Assam,2019,1,Xiaomi,334681,0.265812872045969,2019-Q1
Assam,2019,1,Vivo,212982,0.169156172935107,2019-Q1
Assam,2019,1,Samsung,202440,0.1607834260594,2019-Q1
Assam,2019,1,Oppo,153803,0.122154580508861,2019-Q1
Assam,2019,1,Realme,84813,0.067360821548982,2019-Q1
Assam,2019,1,Motorola,24528,0.01948081344786,2019-Q1
Assam,2019,1,Gionee,23250,0.018465790633674,2019-Q1
Assam,2019,1,Lenovo,22797,0.01810600555165,2019-Q1
Assam,2019,1,Asus,22514,0.017881239153829,2019-Q1
Assam,2019,1,Huawei,22249,0.017670768851983,2019-Q1
Assam,2019,1,Others,155028,0.123127509262678,2019-Q1
Assam,2019,2,Xiaomi,397560,0.265017385183131,2019-Q2
Assam,2019,2,Vivo,260776,0.173835832675611,2019-Q2
Assam,2019,2,Samsung,242964,0.161962179227372,2019-Q2
Assam,2019,2,Oppo,188693,0.125784599714157,2019-Q2
Assam,2019,2,Realme,100087,0.066718973314277,2019-Q2
Assam,2019,2,Motorola,28185,0.018788396723479,2019-Q2
Assam,2019,2,Gionee,27145,0.018095122549542,2019-Q2
Assam,2019,2,Huawei,26683,0.017787148829966,2019-Q2
Assam,2019,2,Asus,26345,0.017561834723436,2019-Q2
Assam,2019,2,Lenovo,26095,0.017395182277778,2019-Q2
Assam,2019,2,Others,175595,0.117053344781245,2019-Q2
Assam,2019,3,Xiaomi,463729,0.267815674409176,2019-Q3
Assam,2019,3,Vivo,309395,0.178683736802803,2019-Q3
Assam,2019,3,Samsung,272124,0.15715875561572,2019-Q3
Assam,2019,3,Oppo,222464,0.128478801609912,2019-Q3
Assam,2019,3,Realme,119091,0.068778179671884,2019-Q3
Assam,2019,3,Huawei,31407,0.01813836720621,2019-Q3
Assam,2019,3,Gionee,30833,0.017806867133731,2019-Q3
Assam,2019,3,Motorola,30628,0.017688474250702,2019-Q3
Assam,2019,3,Asus,30395,0.017553910632431,2019-Q3
Assam,2019,3,Lenovo,25713,0.014849932689314,2019-Q3
Assam,2019,3,Others,195744,0.113047299978111,2019-Q3
Assam,2019,4,Xiaomi,517791,0.266734836855173,2019-Q4
Assam,2019,4,Vivo,355815,0.183294526122747,2019-Q4
Assam,2019,4,Samsung,302655,0.155909685661594,2019-Q4
Assam,2019,4,Oppo,254644,0.131177300872647,2019-Q4
Assam,2019,4,Realme,140535,0.07239519477442,2019-Q4
Assam,2019,4,Huawei,35293,0.018180834732796,2019-Q4
Assam,2019,4,Gionee,33438,0.017225250100452,2019-Q4
Assam,2019,4,Motorola,32828,0.0169110147227,2019-Q4
Assam,2019,4,Asus,28977,0.014927210723153,2019-Q4
Assam,2019,4,Lenovo,26680,0.013743934226929,2019-Q4
Assam,2019,4,Others,212564,0.109500211207385,2019-Q4
Assam,2020,1,Xiaomi,576697,0.263821297767823,2020-Q1
Assam,2020,1,Vivo,410865,0.187958212904483,2020-Q1
Assam,2020,1,Samsung,337886,0.15457254505846,2020-Q1
Assam,2020,1,Oppo,292242,0.133691806446477,2020-Q1
Assam,2020,1,Realme,167659,0.076698881670019,2020-Q1
Assam,2020,1,Huawei,39212,0.017938294681733,2020-Q1
Assam,2020,1,Motorola,34939,0.015983527437649,2020-Q1
Assam,2020,1,Gionee,33136,0.015158709899365,2020-Q1
Assam,2020,1,Asus,32099,0.014684314010735,2020-Q1
Assam,2020,1,Lenovo,28782,0.013166887624443,2020-Q1
Assam,2020,1,Others,232421,0.106325522498808,2020-Q1
Assam,2020,2,Xiaomi,663323,0.26003662261264,2020-Q2
Assam,2020,2,Vivo,494955,0.194032811383352,2020-Q2
Assam,2020,2,Samsung,388754,0.15239977686158,2020-Q2
Assam,2020,2,Oppo,346884,0.135985852741972,2020-Q2
Assam,2020,2,Realme,204222,0.080059336316091,2020-Q2
Assam,2020,2,Huawei,44120,0.017295971630215,2020-Q2
Assam,2020,2,Motorola,38074,0.014925811963935,2020-Q2
Assam,2020,2,Gionee,37873,0.014847015719654,2020-Q2
Assam,2020,2,Asus,36040,0.014128441014346,2020-Q2
Assam,2020,2,Lenovo,31346,0.012288293896662,2020-Q2
Assam,2020,2,Others,265292,0.104000065859547,2020-Q2
Assam,2020,3,Xiaomi,729048,0.257613132952486,2020-Q3
Assam,2020,3,Vivo,564343,0.199413712526205,2020-Q3
Assam,2020,3,Samsung,427293,0.150986338922357,2020-Q3
Assam,2020,3,Oppo,388827,0.137394165605716,2020-Q3
Assam,2020,3,Realme,236986,0.083740310550029,2020-Q3
Assam,2020,3,Huawei,47619,0.016826436363674,2020-Q3
Assam,2020,3,Motorola,40261,0.014226446469642,2020-Q3
Assam,2020,3,Gionee,39463,0.013944468767082,2020-Q3
Assam,2020,3,Asus,38775,0.013701360171391,2020-Q3
Assam,2020,3,Lenovo,33169,0.01172044914313,2020-Q3
Assam,2020,3,Others,284227,0.100433178528281,2020-Q3
Assam,2020,4,Xiaomi,792324,0.255082090289821,2020-Q4
Assam,2020,4,Vivo,627536,0.202029970835306,2020-Q4
Assam,2020,4,Samsung,465965,0.150013537646085,2020-Q4
Assam,2020,4,Oppo,431650,0.138966110169074,2020-Q4
Assam,2020,4,Realme,271012,0.087250048532702,2020-Q4
Assam,2020,4,Huawei,50719,0.016328558187571,2020-Q4
Assam,2020,4,Motorola,42173,0.013577244907124,2020-Q4
Assam,2020,4,Gionee,41431,0.013338364208073,2020-Q4
Assam,2020,4,Asus,40998,0.013198963476686,2020-Q4
Assam,2020,4,Lenovo,34802,0.011204213057115,2020-Q4
Assam,2020,4,Others,307543,0.099010898690437,2020-Q4
Assam,2021,1,Xiaomi,852998,0.253985769617394,2021-Q1
Assam,2021,1,Vivo,692740,0.206267895170626,2021-Q1
Assam,2021,1,Samsung,495482,0.147533027160164,2021-Q1
Assam,2021,1,Oppo,467440,0.139183337065215,2021-Q1
Assam,2021,1,Realme,303919,0.090493882888762,2021-Q1
Assam,2021,1,Huawei,53218,0.015846009823585,2021-Q1
Assam,2021,1,Asus,46880,0.013958828601782,2021-Q1
Assam,2021,1,Motorola,43119,0.012838966093862,2021-Q1
Assam,2021,1,Gionee,41879,0.012469747931187,2021-Q1
Assam,2021,1,Apple,37442,0.011148601973292,2021-Q1
Assam,2021,1,Others,323331,0.096273933674125,2021-Q1
Assam,2021,2,Xiaomi,909274,0.251385104350057,2021-Q2
Assam,2021,2,Vivo,753920,0.208434704909185,2021-Q2
Assam,2021,2,Samsung,522765,0.144527759592331,2021-Q2
Assam,2021,2,Oppo,503448,0.139187228508488,2021-Q2
Assam,2021,2,Realme,358841,0.099208029955853,2021-Q2
Assam,2021,2,Huawei,51958,0.014364720922208,2021-Q2
Assam,2021,2,Asus,45364,0.012541691364468,2021-Q2
Assam,2021,2,Motorola,42821,0.011838633407942,2021-Q2
Assam,2021,2,Apple,41622,0.011507148354905,2021-Q2
Assam,2021,2,Gionee,41574,0.011493877894066,2021-Q2
Assam,2021,2,Others,345469,0.095511100740491,2021-Q2
Assam,2021,3,Xiaomi,977013,0.249334691002633,2021-Q3
Assam,2021,3,Vivo,827232,0.21111043057512,2021-Q3
Assam,2021,3,Oppo,549403,0.140208192972785,2021-Q3
Assam,2021,3,Samsung,540646,0.137973397848145,2021-Q3
Assam,2021,3,Realme,422801,0.107899236438619,2021-Q3
Assam,2021,3,Huawei,56098,0.0143162654907,2021-Q3
